Dia,P/L,LPA,Mês,P/VP,VPA,30 dias,P/EBIT,Marg. Bruta,12 meses,PSR,Marg. EBIT,2020,P/Ativos,Marg. Líquida,2019,P/Cap. Giro,EBIT / Ativo,2018,P/Ativ Circ Liq,ROIC,2017,Div. Yield,ROE,2016,EV / EBITDA,Liquidez Corr,2015,EV / EBIT,Div Br/ Patrim,Cres. Rec (5a),Giro Ativos,ticker
0.0006,21.57,0.79,0.0006,0.53,32.0,0.0259,1974.62,0.642,-0.5074000000000001,1.17,0.001,0.0006,0.27,0.021,-0.3553,41.9,0.0,-0.1216,-1.1,0.0,0.4694,0.021,0.025,0.7081999999999999,19.53,1.03,-0.7448,4341.76,0.79,-0.011000000000000001,0.23,LLIS3
0.0215,53.36,0.6,0.0215,1.43,22.5,0.0316,34.47,0.987,0.6419,27.14,0.787,-0.0055000000000000005,0.96,0.542,0.8144,30.48,0.027999999999999997,0.029900000000000003,-3.77,0.028999999999999998,0.0,0.003,0.027000000000000003,0.0,43.4,1.83,0.0,43.68,0.43,0.068,0.04,LOGG3
0.0004,182.91,0.12,0.0004,-7.16,-3.17,-0.09300000000000001,22.06,0.20199999999999999,1.8084,2.28,0.10400000000000001,0.08710000000000001,1.86,0.013000000000000001,1.6795,62.75,0.084,1.5574000000000001,-1.87,0.099,0.3616,0.0,-0.039,-0.5758,14.73,1.13,-0.6095,33.2,-3.89,-0.004,0.81,LOGN3
-0.0067,-69.83,-0.13,-0.0067,31.25,0.28,-0.0675,-376.56,0.7979999999999999,0.4539,9.28,-0.025,-0.0724,5.11,-0.16,0.5079,-239.78,-0.013999999999999999,0.1306,-8.22,-0.015,0.43329999999999996,0.0,-0.44799999999999995,0.7411,75.5,0.91,-0.6416,-374.34,0.29,-0.145,0.55,LPSB3
0.005699999999999999,44.81,1.29,0.005699999999999999,10.76,5.37,0.011899999999999999,23.06,0.607,0.4082,4.97,0.21600000000000003,0.028300000000000002,4.36,0.111,0.475,25.14,0.18899999999999997,0.2089,-61.72,0.23,0.7091,0.009000000000000001,0.24,0.38280000000000003,17.73,1.49,0.1391,23.39,0.4,0.11800000000000001,0.88,LREN3
0.0331,-3.54,-0.71,0.0331,0.73,3.44,-0.049400000000000006,-4.09,0.182,0.506,0.54,-0.131,0.30210000000000004,0.12,-0.196,0.1707,0.51,-0.03,-0.36920000000000003,-0.29,-0.032,-0.2798,0.0,-0.20600000000000002,0.9409000000000001,-86.25,2.51,-0.9407,-13.9,1.9,-0.17,0.23,LUPA3
0.0,28.8,1.02,0.0,1.32,22.2,0.1448,13.15,0.287,0.5427000000000001,1.2,0.092,0.125,0.79,0.042,0.57,-152.44,0.06,0.552,-2.59,0.063,0.0,0.064,0.046,0.0,6.4,0.95,0.36450000000000005,15.41,0.29,0.16,0.65,LUXM4
0.0,-211.26,-0.18,0.0,-6.13,-6.04,0.1391,-259.64,0.0,11.419500000000001,0.0,0.0,0.1391,44.0,0.0,9.9027,0.0,-0.16899999999999998,-0.14859999999999998,0.0,0.0,0.75,0.0,0.028999999999999998,-0.2,-259.64,0.0,-0.39020000000000005,-259.64,0.0,0.0,0.0,MAPT4
0.0282,33.17,1.27,0.0282,2.47,17.12,0.0629,29.96,0.34700000000000003,-0.0908,2.39,0.08,0.1137,1.79,0.07200000000000001,-0.10859999999999999,12.11,0.06,-0.1718,85.39,0.067,0.3726,0.006,0.07400000000000001,0.7503,21.08,2.0,-0.23989999999999997,31.01,0.2,0.068,0.75,MDIA3
-0.0126,210.08,0.04,-0.0126,1.76,4.87,-0.0012,38.44,0.319,0.2898,1.08,0.027999999999999997,0.0226,0.78,0.005,0.3023,6.17,0.02,-0.18350000000000002,-2.7,0.026000000000000002,0.7995,0.001,0.008,0.2263,14.98,1.91,-0.3859,41.88,0.54,0.001,0.73,MEAL3
0.0,-0.16,-41.13,0.0,-0.01,-1054.63,-0.2614,-544.79,0.741,0.0833,36.22,-0.066,-0.2614,0.07,-229.213,-0.0023,-0.05,-0.0,1.3774000000000002,-0.01,-0.0,-0.2022,0.0,0.039,-0.225,26205.8,0.0,-0.45399999999999996,-76060.6,-0.85,-0.209,0.0,MEND5
0.0,-0.23,-41.13,0.0,-0.01,-1054.63,-0.05,-796.22,0.741,0.7757,52.94,-0.066,-0.2937,0.1,-229.213,1.1049,-0.07,-0.0,0.8205,-0.01,-0.0,-0.1968,0.0,0.039,-0.37479999999999997,26292.4,0.0,-0.1882,-76312.0,-0.85,-0.209,0.0,MEND6
-0.031200000000000002,8.89,1.36,-0.031200000000000002,0.89,13.54,-0.031200000000000002,0.0,0.0,0.8020999999999999,0.0,0.0,-0.1288,0.0,0.0,1.0715000000000001,0.0,0.0,0.2426,0.0,0.0,0.056799999999999996,0.040999999999999995,0.10099999999999999,-0.3381,0.0,0.0,1.3253,0.0,0.0,-0.068,0.0,MERC4
0.0239,-10.34,-0.87,0.0239,-0.14,-65.93,0.0843,1.21,0.145,0.18420000000000003,0.1,0.081,0.083,0.14,-0.02,0.5769,0.37,0.113,0.2791,-0.1,0.14400000000000002,0.0987,0.0,0.013000000000000001,0.31579999999999997,10.65,2.68,0.9792000000000001,15.67,-1.76,0.045,1.41,MGEL4
0.0131,97.35,0.58,0.0131,28.76,1.97,0.1563,107.38,0.27699999999999997,1.5411000000000001,5.07,0.047,0.1858,6.93,0.052000000000000005,1.1219,185.75,0.065,1.2639,-24.77,0.095,5.092099999999999,0.003,0.295,5.0378,73.38,1.08,-0.6967,108.19,0.36,0.19899999999999998,1.37,MGLU3
0.0011,-136.84,-0.07,0.0011,2.09,4.41,-0.0855,-30.2,0.271,0.6577,8.24,-0.273,-0.11960000000000001,1.68,-0.06,1.4416,23.89,-0.055999999999999994,0.0388,-14948.7,-0.062,0.0537,0.0,-0.015,0.46990000000000004,31.1,1.56,-0.7173,-30.76,0.14,-0.184,0.2,MILS3
0.0,-0.09,-24.23,0.0,-0.02,-110.87,-0.1294,-0.18,-1.0590000000000002,0.0622,6.86,-37.205,-0.1294,0.11,-75.524,0.18600000000000003,-0.02,-0.59,-0.2736,-0.02,-0.9179999999999999,-0.4667,0.0,0.21899999999999997,-0.0348,-2.61,0.04,-0.6667000000000001,-2.61,-0.27,1.063,0.02,MMXM3
0.0,-16.86,-2.02,0.0,-0.59,-57.37,-0.0288,2.79,0.33,0.223,0.17,0.063,-0.0322,0.08,-0.01,0.3011,-0.13,0.03,0.18469999999999998,-0.09,0.031,1.1745999999999999,0.0,0.035,0.7525,6.1,0.27,-0.1864,8.81,-1.3,0.039,0.47,MNDL3
0.0,-0.78,-7.84,0.0,-0.12,-49.88,0.07769999999999999,1.02,0.28,1.6406999999999998,0.2,0.195,0.0339,0.22,-0.256,1.5877000000000001,-0.11,0.21100000000000002,-0.2,-0.09,0.222,-0.06559999999999999,0.0,0.157,-0.39,0.83,0.13,-0.2857,1.01,-0.0,0.012,1.08,MNPR3
0.0,21.72,8.29,0.0,2.08,86.59,0.017,-48.56,0.912,0.0818,958.83,-19.745,0.058899999999999994,1.51,45.14,0.09880000000000001,10.07,-0.031,0.22649999999999998,-65.28,-0.040999999999999995,0.028399999999999998,0.066,0.096,0.22010000000000002,-45.2,2.53,0.2667,-44.45,0.15,-0.285,0.0,MOAR3
0.0347,33.32,0.65,0.0347,2.9,7.52,0.0897,14.42,0.255,1.2487000000000001,1.89,0.131,0.14550000000000002,0.87,0.057,1.2573999999999999,73.46,0.06,0.2718,-2.48,0.106,-0.0334,0.017,0.087,0.0,12.45,1.03,0.0,18.21,1.49,0.23,0.46,MOVI3
0.0255,3.32,3.38,0.0255,22.99,0.49,0.0944,2.83,0.122,0.7578,0.18,0.063,0.1295,0.25,0.08,0.8242,1.25,0.09,-0.2541,-0.63,0.13699999999999998,0.1074,0.0,6.916,0.0409,4.78,1.79,0.1219,6.83,56.47,0.2,1.44,MRFG3
-0.0139,12.54,1.64,-0.0139,1.89,10.92,-0.073,9.47,0.312,0.4806,1.49,0.157,-0.045,0.62,0.128,0.8562000000000001,1.87,0.066,0.061200000000000004,-6.08,0.07,0.4357,0.054000000000000006,0.15,0.2981,11.11,2.55,0.2053,12.01,0.61,0.076,0.42,MRVE3
0.0,-37.03,-1.35,0.0,0.36,140.44,0.0,-15.59,0.45,0.0363,2.46,-0.158,0.0,0.22,-0.066,0.0509,3.62,-0.013999999999999999,0.132,-0.77,-0.015,0.1968,0.008,-0.01,0.8771,-48.91,2.85,-0.1249,-15.37,0.05,-0.212,0.09,MSPA3
0.0,-1.69,-36.68,0.0,0.93,66.36,-0.1507,-60.97,0.159,-0.26839999999999997,0.12,-0.002,-0.1507,0.14,-0.07,-0.2108,-0.62,-0.002,3.4925,-0.38,-0.003,-0.40869999999999995,0.006999999999999999,-0.5529999999999999,0.35700000000000004,19.47,0.67,-0.785,-270.3,3.26,0.018000000000000002,1.2,MTIG4
0.020099999999999996,13.33,1.71,0.020099999999999996,0.87,26.25,-0.0277,23.47,0.214,0.3642,0.73,0.031,-0.027200000000000002,0.63,0.055,0.6473,1.3,0.027000000000000003,-0.0506,1.38,0.039,0.6433,0.035,0.065,0.2555,8.54,2.99,-0.33149999999999996,18.62,0.22,0.067,0.86,MTSA4
0.015600000000000001,47.94,0.73,0.015600000000000001,3.83,9.2,0.049800000000000004,30.11,0.767,0.3667,16.44,0.546,0.0681,2.24,0.341,0.3809,34.83,0.07400000000000001,0.0435,-8.34,0.084,0.2186,0.013000000000000001,0.08,0.5735,25.41,1.79,-0.1204,33.13,0.56,0.044000000000000004,0.14,MULT3
0.0,-0.3,-23.12,0.0,-0.07,-96.43,0.0,-0.86,0.066,0.1041,0.08,-0.09300000000000001,0.0,0.08,-0.265,-0.0028000000000000004,-0.13,-0.09300000000000001,0.0,-0.04,-0.113,0.0,0.0,0.24,0.9520000000000001,-7.44,0.28,-0.75,-5.41,-0.39,0.033,1.01,MWET3
0.0159,-0.22,-23.12,0.0159,-0.05,-96.43,-0.18530000000000002,-0.63,0.066,0.33509999999999995,0.06,-0.09300000000000001,-0.17739999999999997,0.06,-0.265,1.0946,-0.09,-0.09300000000000001,0.10859999999999999,-0.03,-0.113,0.7565999999999999,0.0,0.24,0.1515,-7.12,0.28,1.64,-5.17,-0.39,0.033,1.01,MWET4
0.0216,9.1,2.44,0.0216,1.01,21.99,-0.0676,5.04,0.124,0.0086,0.34,0.067,-0.0509,0.34,0.047,-0.011000000000000001,3.22,0.068,0.077,-1.41,0.083,1.0175,0.008,0.111,-0.0294,5.63,1.36,0.0616,9.01,0.99,0.12300000000000001,1.01,MYPK3
0.0,13.59,5.15,0.0,3.15,22.24,0.0,8.33,0.418,0.8073999999999999,1.23,0.147,-0.0001,1.41,0.09,0.7684000000000001,8.14,0.16899999999999998,1.4287999999999998,-5725.26,0.19699999999999998,0.4778,0.013999999999999999,0.23199999999999998,0.1041,7.14,1.46,-0.1183,9.46,0.59,0.092,1.15,NAFG4
0.0,64.8,0.57,0.0,10.44,3.53,0.0,19.22,0.716,0.5423,2.25,0.11699999999999999,0.0,1.81,0.035,0.6559,14.72,0.094,0.3749,-3.82,0.11699999999999999,0.452,0.005,0.161,-0.0045000000000000005,14.43,1.54,-0.2184,23.04,2.62,0.183,0.8,NATU3
0.029500000000000002,16.26,1.63,0.029500000000000002,1.73,15.33,0.0992,7.58,0.217,0.5932,1.16,0.153,0.0713,0.61,0.07400000000000001,0.48719999999999997,7.6,0.08,0.0,-1.49,0.091,0.0,0.017,0.106,0.0,9.08,1.51,0.0,12.14,1.23,0.20199999999999999,0.52,NEOE3
0.029500000000000002,16.26,1.63,0.029500000000000002,1.73,15.33,0.0992,7.58,0.217,0.5932,1.16,0.153,0.0713,0.61,0.07400000000000001,0.48719999999999997,7.6,0.08,0.0,-1.49,0.091,0.0,0.017,0.106,0.0,9.08,1.51,0.0,12.14,1.23,0.20199999999999999,0.52,NEOE3
-0.036000000000000004,-7.15,-0.67,-0.036000000000000004,-0.23,-21.18,0.0321,-35.98,0.917,2.0701,25.97,-0.722,0.0021,1.94,-3.6310000000000002,2.511,-0.61,-0.054000000000000006,-0.7713,-0.2,-0.055,0.0,0.0,0.032,0.0,-77.92,0.01,0.0,-77.92,-0.27,0.7190000000000001,0.07,NORD3
0.0044,0.0,0.0,0.0044,567502000.0,0.0,0.1656,0.0,0.0,0.30010000000000003,0.0,0.0,0.23579999999999998,51404100.0,0.0,0.052000000000000005,567502000.0,0.0,0.0,567502000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,NTCO3
0.0,-2.62,-23.66,0.0,-0.31,-197.17,0.3778,12.44,0.165,0.7714,0.14,0.011000000000000001,0.3778,0.1,-0.052000000000000005,0.5,0.73,0.008,-0.25,-0.12,0.01,1.2856999999999998,0.0,0.12,-0.5,17.88,1.48,-0.8542000000000001,32.67,-0.53,0.151,0.77,NUTR3
-0.0006,32.28,0.55,-0.0006,8.73,2.02,0.025,18.78,0.557,0.0978,5.25,0.27899999999999997,0.0462,5.39,0.163,0.25239999999999996,35.98,0.287,-0.1189,85.78,0.41,0.3187,0.02,0.271,0.37560000000000004,16.99,1.51,0.0356,17.78,0.0,0.09300000000000001,1.03,ODPV3
0.0002,56.22,0.75,0.0002,4.74,8.87,-0.0487,31.69,0.513,0.2943,3.79,0.11900000000000001,-0.0233,2.59,0.067,0.2832,10.33,0.08199999999999999,0.4157,72.4,0.096,-0.1396,0.005,0.084,-0.19579999999999997,25.73,2.05,0.1821,34.75,0.63,0.045,0.68,OFSA3
-0.0102,-0.57,-1.7,-0.0102,0.29,3.35,0.12789999999999999,-3.91,0.258,-0.2761,0.28,-0.07200000000000001,0.12789999999999999,0.08,-0.493,-0.312,0.7,-0.02,-0.5387,-0.18,-0.023,0.38270000000000004,0.0,-0.507,0.095,3.96,1.69,-0.7372,-13.91,0.9,-0.052000000000000005,0.28,OIBR3
0.0074,-0.8,-1.7,0.0074,0.41,3.35,0.0968,-5.49,0.258,-0.0355,0.39,-0.07200000000000001,0.1057,0.11,-0.493,-0.023799999999999998,0.98,-0.02,-0.5039,-0.25,-0.023,0.5394,0.0,-0.507,0.15380000000000002,4.41,1.69,-0.7681999999999999,-15.49,0.9,-0.052000000000000005,0.28,OIBR4
0.005,195.43,0.2,0.005,2.38,16.78,-0.0165,21.27,0.38799999999999996,0.9752,7.39,0.348,0.0932,0.89,0.047,1.0917000000000001,8.3,0.042,0.0023,-1.99,0.049,0.060899999999999996,0.0,0.012,0.0,20.35,2.55,0.0,30.9,1.47,0.706,0.12,OMGE3
0.222,-0.05,-120.91,0.222,-0.0,-1368.76,0.6676000000000001,-0.37,1.0,0.2115,1.63,-4.38,0.7339,0.01,-35.658,-0.052199999999999996,-0.04,-0.015,-0.5496,-0.0,-0.016,-0.4893,0.0,0.08800000000000001,0.0,-271.96,0.03,-0.4,-88.46,-0.98,-0.6829999999999999,0.0,OSXB3
0.006500000000000001,27.53,1.07,0.006500000000000001,5.77,5.11,0.0461,18.29,0.298,0.5448,2.92,0.16,0.0834,2.37,0.106,0.4842,15.39,0.13,-0.4315,-9.31,0.155,0.7169,0.016,0.21,0.0,14.19,1.86,0.0,18.76,0.35,0.11199999999999999,0.81,PARD3
0.0,18.46,1.3,0.0,1.03,23.29,0.048499999999999995,9.1,0.122,0.4703,0.41,0.045,0.048499999999999995,0.47,0.022000000000000002,0.6667000000000001,0.94,0.052000000000000005,0.3186,2.2,0.092,0.0709,0.034,0.055999999999999994,-0.042300000000000004,8.29,2.97,-0.281,10.01,0.72,0.147,1.14,PATI3
0.0,19.22,1.3,0.0,1.07,23.29,0.0004,9.48,0.122,0.0356,0.43,0.045,0.0004,0.49,0.022000000000000002,-0.027999999999999997,0.97,0.052000000000000005,0.5228,2.3,0.092,0.23920000000000002,0.054000000000000006,0.055999999999999994,0.5922999999999999,8.6,2.97,-0.3157,10.39,0.72,0.147,1.14,PATI4
0.0,21.7,4.35,0.0,2.33,40.52,0.0632,7.24,0.21899999999999997,0.0126,0.47,0.066,0.0632,0.6,0.02,0.055999999999999994,4.34,0.083,0.0126,-2.41,0.154,0.8077,0.009000000000000001,0.107,-0.1499,5.78,1.39,-0.24780000000000002,7.99,1.41,-0.085,1.26,PCAR3
0.0021,19.58,4.35,0.0021,2.1,40.52,-0.049100000000000005,6.54,0.21899999999999997,-0.1101,0.43,0.066,-0.0273,0.54,0.02,0.0913,3.92,0.083,0.0416,-2.18,0.154,0.44670000000000004,0.01,0.107,0.308,5.26,1.39,-0.5504,7.28,1.41,-0.085,1.26,PCAR4
-0.011699999999999999,-0.08,-92.05,-0.011699999999999999,-0.01,-567.28,-0.051100000000000007,-8.48,1.13,-0.07980000000000001,0.48,-0.055999999999999994,0.0298,0.03,-5.751,-0.3342,-0.03,-0.003,-0.511,-0.01,-0.004,0.9076000000000001,0.0,0.162,-0.2699,265.59,0.44,-0.9553,-221.74,-0.37,-0.435,0.06,PDGR3
0.0,13.41,3.51,0.0,1.15,40.9,-0.0408,15.24,0.317,0.272,1.54,0.10099999999999999,-0.0002,0.89,0.115,0.40240000000000004,2.79,0.059000000000000004,0.0557,3.79,0.083,0.3207,0.083,0.086,0.22649999999999998,10.71,3.4,0.0036,10.76,0.0,0.1,0.58,PEAB3
0.0,14.27,3.51,0.0,1.22,40.9,0.0208,16.22,0.317,0.3446,1.64,0.10099999999999999,0.0208,0.95,0.115,0.3172,2.97,0.059000000000000004,0.2043,4.03,0.083,0.2095,0.086,0.086,0.25379999999999997,11.68,3.4,0.054900000000000004,11.74,0.0,0.1,0.58,PEAB4
-0.011200000000000002,11.48,2.61,-0.011200000000000002,1.28,23.48,-0.061900000000000004,4.15,0.36700000000000005,0.0139,1.21,0.293,-0.0622,0.42,0.11,0.2774,28.08,0.102,0.5154,-0.84,0.11199999999999999,-0.0018,0.017,0.111,0.9738,4.62,1.1,-0.0455,7.47,1.22,0.012,0.35,PETR3
-0.0095,10.78,2.61,-0.0095,1.2,23.48,-0.0745,3.89,0.36700000000000005,0.1229,1.14,0.293,-0.0663,0.4,0.11,0.36869999999999997,26.37,0.102,0.45909999999999995,-0.79,0.11199999999999999,0.08289999999999999,0.033,0.111,1.2131999999999998,4.46,1.1,-0.2815,7.22,1.22,0.012,0.35,PETR4
0.0262,-159.71,-0.04,0.0262,0.84,7.95,-0.0431,5.5,0.153,0.5857,0.18,0.032,0.0294,0.26,-0.001,0.6463,1.79,0.048,-0.44880000000000003,-5.72,0.076,-0.0894,0.0,-0.005,0.7095999999999999,5.62,1.29,-0.4224,8.6,0.72,0.067,1.49,PFRM3
0.0169,-3.69,-1.14,0.0169,0.8,5.28,-0.0925,0.0,0.0,0.7295,0.0,0.0,0.0048,0.0,0.0,0.9005,0.0,0.0,-0.3686,0.0,0.0,-0.1162,0.0,-0.21600000000000003,0.16469999999999999,0.0,0.0,-0.3173,0.0,0.0,1.195,0.0,PINE4
0.0027,-0.39,-19.52,0.0027,-0.49,-15.46,0.027200000000000002,-1.12,0.053,-0.2757,0.24,-0.218,0.0121,0.19,-0.632,-0.1131,-0.42,-0.16899999999999998,0.4483,-0.16,-0.18600000000000003,0.35509999999999997,0.0,1.263,1.0576999999999999,-6.11,0.32,-0.8336,-3.15,-0.95,-0.059000000000000004,0.77,PLAS3
0.0562,4.93,5.45,0.0562,1.4,19.18,-0.039599999999999996,15.38,0.039,0.1462,0.22,0.013999999999999999,-0.0756,0.25,0.044000000000000004,0.2223,2.91,0.016,-0.1195,-0.76,0.023,0.0461,0.0,0.284,-0.2762,13.71,1.22,-0.0625,41.41,2.69,-0.005,1.17,PMAM3
0.0163,35.32,17.7,0.0163,5.66,110.4,0.0611,13.26,0.348,0.7519,1.12,0.084,0.0611,2.09,0.032,0.9172,8.25,0.157,-0.212,-69.88,0.207,-0.4006,0.008,0.16,1.3197999999999999,11.09,1.73,0.3567,15.15,0.94,0.065,1.87,PNVL3
0.0,29.1,17.7,0.0,4.66,110.4,0.11960000000000001,10.92,0.348,1.1068,0.92,0.084,0.1705,1.72,0.032,1.0290000000000001,6.8,0.157,-0.3471,-57.58,0.207,0.4743,0.011000000000000001,0.16,0.5846,9.38,1.73,-0.0621,12.82,0.94,0.065,1.87,PNVL4
-0.018500000000000003,19.83,0.21,-0.018500000000000003,1.8,2.36,0.0024,17.49,0.151,0.3546,0.92,0.053,-0.045,0.78,0.049,0.3875,3.09,0.045,0.0458,3173.53,0.062,0.5074000000000001,0.013999999999999999,0.091,0.3268,15.65,1.83,-0.40700000000000003,20.77,0.8,0.131,0.85,POMO3
0.0040999999999999995,22.73,0.21,0.0040999999999999995,2.06,2.36,0.08,20.04,0.151,0.218,1.06,0.053,0.08,0.89,0.049,0.11939999999999999,3.55,0.045,0.0524,3637.59,0.062,0.45799999999999996,0.012,0.091,0.5503,17.57,1.83,-0.3787,23.33,0.8,0.131,0.85,POMO4
-0.0617,100.91,0.07,-0.0617,1.89,3.7,-0.2958,7.86,0.276,1.9288999999999998,0.51,0.065,-0.3131,0.53,0.006999999999999999,3.5491,3.08,0.067,-0.2797,9.02,0.114,0.12269999999999999,0.0,0.019,0.6391,7.7,1.28,-0.1333,9.96,1.21,0.004,1.03,POSI3
0.0008,71.11,0.67,0.0008,5.66,8.47,0.26739999999999997,15.51,0.424,3.283,5.13,0.331,0.451,1.53,0.07200000000000001,2.3327,-27.85,0.099,0.2127,-3.07,0.11800000000000001,2.7523,0.0,0.08,0.7724,16.46,0.81,-0.4409,17.08,1.07,0.474,0.3,PRIO3
-0.010700000000000001,15.34,4.27,-0.010700000000000001,2.56,25.58,0.0467,1.47,1.0,0.19820000000000002,1.17,0.7979999999999999,0.042699999999999995,0.65,0.076,0.2463,4.42,0.441,0.5575,-12.76,0.6409999999999999,0.4046,0.032,0.16699999999999998,-0.0287,0.75,1.27,-0.0259,0.76,0.0,0.042,0.55,PSSA3
0.0602,7.81,0.81,0.0602,2.77,2.29,0.18059999999999998,24.33,0.345,0.1301,0.75,0.031,0.18059999999999998,0.55,0.096,0.0655,3.56,0.023,-0.0175,-1.71,0.03,1.7581,0.024,0.355,0.0054,15.97,1.48,-0.5293,35.49,2.18,0.02,0.74,PTBL3
0.151,23.71,0.49,0.151,2.52,4.57,0.0,18.14,0.14,0.6833,0.99,0.055,0.45189999999999997,0.99,0.068,0.1561,7.69,0.054000000000000006,-0.0883,-31.1,0.068,0.3154,0.015,0.106,0.0745,11.34,1.36,0.19329999999999997,20.2,0.55,0.036000000000000004,1.0,PTNT3
0.005,12.36,0.49,0.005,1.31,4.57,0.1494,9.46,0.14,0.8809,0.52,0.055,0.2121,0.51,0.068,0.6445000000000001,4.01,0.054000000000000006,-0.050499999999999996,-16.21,0.068,1.0452,0.028999999999999998,0.106,0.0,6.47,1.36,0.2705,11.52,0.55,0.036000000000000004,1.0,PTNT4
0.056900000000000006,29.49,1.49,0.056900000000000006,5.35,8.18,0.09519999999999999,15.67,0.8170000000000001,2.2221,6.35,0.405,0.18109999999999998,2.9,0.215,2.4288,9.49,0.185,-0.5689,-90.1,0.294,0.6925,0.109,0.182,0.5147999999999999,10.26,3.52,-0.4113,15.72,0.56,0.035,0.46,QUAL3
-0.0033,50.92,2.43,-0.0033,10.32,12.0,0.10279999999999999,48.87,0.297,0.996,2.44,0.05,0.109,3.25,0.049,0.9669,23.99,0.067,-0.3726,-13.41,0.085,0.5115999999999999,0.005,0.203,0.7398,23.81,1.45,0.41969999999999996,49.86,0.31,0.139,1.33,RADL3
0.0026,50.97,0.46,0.0026,4.45,5.22,-0.0925,17.85,0.33799999999999997,0.2027,5.13,0.287,-0.10880000000000001,1.14,0.102,0.5353,37.2,0.064,0.3107,-1.86,0.068,1.1124,0.0,0.087,-0.016,12.19,1.34,-0.5305,22.53,1.34,0.17600000000000002,0.22,RAIL3
0.0387,-6.93,-0.58,0.0387,2.25,1.79,-0.0195,6.43,0.265,0.3615,0.7,0.109,0.0075,0.42,-0.102,0.3699,8.31,0.065,0.48219999999999996,-0.78,0.07200000000000001,-0.1545,0.006,-0.324,-0.2102,7.8,1.22,-0.0575,13.81,2.85,0.066,0.59,RANI3
0.0169,-7.22,-0.58,0.0169,2.34,1.79,-0.0345,6.7,0.265,0.4047,0.73,0.109,-0.0233,0.43,-0.102,0.49310000000000004,8.66,0.065,0.49219999999999997,-0.82,0.07200000000000001,-0.2825,0.005,-0.324,-0.1723,7.95,1.22,0.009300000000000001,14.08,2.85,0.066,0.59,RANI4
0.018000000000000002,16.98,0.67,0.018000000000000002,2.3,4.9,-0.0464,7.19,0.24600000000000002,0.4935,0.78,0.10800000000000001,0.013500000000000002,0.62,0.057999999999999996,0.7023,1.64,0.086,0.3175,-11.4,0.133,1.1356,0.032,0.136,0.3111,7.29,2.72,-0.39189999999999997,9.21,1.69,0.131,0.8,RAPT3
0.0471,21.39,0.67,0.0471,2.9,4.9,-0.0104,9.06,0.24600000000000002,0.4889,0.98,0.10800000000000001,0.06269999999999999,0.78,0.057999999999999996,0.4905,2.06,0.086,0.3098,-14.37,0.133,1.0967,0.025,0.136,0.4454,8.77,2.72,-0.4637,11.08,1.69,0.131,0.8,RAPT4
0.0493,-33.87,-0.06,0.0493,-2.44,-0.87,0.18989999999999999,1106.18,0.214,0.2384,8.65,0.008,0.2102,3.88,-0.256,0.3233,-11.06,0.004,-0.15289999999999998,-1.76,0.004,-0.7472,0.0,0.07200000000000001,-0.4435,352.57,0.53,-0.31739999999999996,1106.0,-0.0,3.596,0.45,RCSL4
0.08199999999999999,-58.73,-0.26,0.08199999999999999,1.09,13.98,-0.0323,-46.65,0.22,1.4878,2.59,-0.055999999999999994,-0.0292,0.51,-0.052000000000000005,1.8655000000000002,2.01,-0.011000000000000001,-0.1057,-4.16,-0.012,0.1284,0.0,-0.019,0.2763,-101.06,2.59,-0.5297,-64.54,0.64,-0.212,0.2,RDNI3
-0.028999999999999998,27.83,0.33,-0.028999999999999998,5.27,1.72,0.055999999999999994,12.02,0.20199999999999999,0.3427,1.74,0.145,0.0647,1.0,0.085,0.3077,6.84,0.083,1.3897,-2.41,0.092,0.2651,0.051,0.18899999999999997,1.1078000000000001,11.73,1.81,0.4571,16.48,2.19,0.10400000000000001,0.57,REDE3
0.0155,52.48,1.04,0.0155,7.81,6.97,0.1137,28.33,0.242,0.7584000000000001,4.23,0.149,0.1487,2.4,0.081,0.6875,211.74,0.085,0.3613,-4.95,0.114,1.054,0.006999999999999999,0.149,0.4142,22.7,1.06,-0.2848,32.16,1.46,0.27,0.57,RENT3
0.014499999999999999,49.49,0.42,0.014499999999999999,4.19,5.01,-0.10310000000000001,4.8,0.33799999999999997,0.3222,1.37,0.28600000000000003,-0.09609999999999999,0.31,0.10099999999999999,0.7778,9.95,0.064,0.40630000000000005,-0.5,0.068,0.9095,0.0,0.085,0.2656,5.13,1.34,-0.6268,9.49,4.7,0.21,0.22,RLOG3
0.0679,-0.14,-82.27,0.0679,-0.19,-61.22,-0.0507,-0.87,0.031,-0.3986,0.73,-0.841,-0.0207,0.07,-5.114,-0.44439999999999996,-0.07,-0.081,-0.6420999999999999,-0.05,-0.095,0.01,0.0,1.344,-0.7585,-9.55,0.01,-0.3031,-8.78,-1.76,-0.052000000000000005,0.1,RNEW11
-0.0204,-0.18,-27.43,-0.0204,-0.24,-20.41,-0.030299999999999997,-1.06,0.031,-0.3143,0.9,-0.841,-0.0661,0.09,-5.114,-0.3073,-0.09,-0.081,-0.6856,-0.06,-0.095,-0.7818999999999999,0.0,1.344,-0.17149999999999999,-9.76,0.01,0.051500000000000004,-8.97,-1.76,-0.052000000000000005,0.1,RNEW3
